"xlong","ylat","t_cap"
-118.38145,35.05808,65
-118.38267,35.05393,65
-118.38326,35.05337,65
-118.38265,35.05866,65
-118.38425,35.05383,65
-118.38285,35.05542,65
-118.38458,35.05491,65
-118.39089,35.05701,65
-118.38393,35.05914,65
-118.38959,35.0566,65
-118.39243,35.05885,65
-118.39549,35.06139,65
-118.38482,35.05473,65
-118.38689,35.0587,65
-118.38477,35.05362,65
-118.39594,35.061,65
-118.38179,35.0546,65
-118.38929,35.05679,65
-118.38451,35.05371,65
-118.38385,35.0542,65
-118.39155,35.05804,65
-118.38139,35.05339,65
-118.3889,35.06022,65
-118.39479,35.063,65
-118.38828,35.05763,65
-118.39499,35.06279,65
-118.38184,35.053,65
-118.38242,35.05887,65
-118.38264,35.06019,65
-118.38731,35.05673,65
-118.38199,35.06112,65
-118.39479,35.06049,65
-118.39039,35.05899,65
-118.38199,35.05439,65
-118.38863,35.05889,65
-118.38851,35.05744,65
-118.38242,35.06073,65
-118.39049,35.0616,65
-118.39219,35.05909,65
-118.38152,35.06151,65
-118.38175,35.06131,65
-118.38905,35.05697,65
-118.38154,35.05476,65
-118.38808,35.0578,65
-118.38326,35.05479,65
-118.38873,35.06271,65
-118.39066,35.05722,65
-118.39109,35.0584,65
-118.38174,35.06286,65
-118.39522,35.06262,65
-118.38199,35.0627,65
-118.39619,35.0608,65
-118.39136,35.05661,65
-118.39073,35.06141,65
-118.38791,35.05949,65
-118.39504,35.06025,65
-118.3831,35.05359,65
-118.38179,35.05949,65
-118.38922,35.0623,65
-118.38219,35.0625,65
-118.3899,35.05936,65
-118.38819,35.0593,65
-118.39133,35.05822,65
-118.39175,35.05944,65
-118.38839,35.05909,65
-118.38783,35.05799,65
-118.38371,35.05304,65
-118.38245,35.05409,65
-118.3822,35.05906,65
-118.38409,35.05529,65
-118.38599,35.058,65
-118.39199,35.05769,65
-118.38289,35.05376,65
-118.39669,35.06189,65
-118.38418,35.05896,65
-118.38715,35.05851,65
-118.38899,35.0625,65
-118.38399,35.05299,65
-118.38879,35.05719,65
-118.39088,35.05859,65
-118.39569,35.0612,65
-118.39018,35.05762,65
-118.39128,35.05984,65
-118.38849,35.0629,65
-118.38313,35.055,65
-118.29321,35.12552,
-118.29469,35.1209,
-118.28792,35.12325,
-118.29342,35.10629,
-118.29459,35.11705,
-118.29479,35.1259,
-118.30673,35.11339,
-118.29306,35.10996,
-118.29388,35.11869,660
-118.29575,35.12096,
-118.29311,35.10564,
-118.30457,35.11545,
-118.3059,35.11412,
-118.30649,35.10252,
-118.30709,35.10429,
-118.29659,35.1134,660
-118.29833,35.11953,
-118.29852,35.11895,
-118.29539,35.12009,
-118.30401,35.11633,
-118.29352,35.10867,
-118.29929,35.1102,660
-118.30569,35.1143,
-118.29057,35.12409,
-118.29329,35.1288,
-118.29322,35.12789,
-118.29232,35.12625,
-118.29475,35.12505,
-118.30611,35.10505,
-118.30132,35.11722,
-118.2927,35.12966,
-118.29299,35.1078,
-118.2945,35.12414,
-118.30682,35.10476,
-118.29204,35.11087,
-118.29739,35.1126,660
-118.30163,35.11721,
-118.28885,35.12311,
-118.3063,35.10272,
-118.29292,35.12577,
-118.29301,35.10666,
-118.29426,35.10715,
-118.28857,35.12315,
-118.29858,35.1115,
-118.30623,35.1124,
-118.30382,35.11652,
-118.29427,35.10527,
-118.29079,35.1251,
-118.29359,35.1261,
-118.30709,35.11242,
-118.29439,35.11739,660
-118.30689,35.1119,
-118.29206,35.11185,
-118.29559,35.1149,660
-118.29289,35.10582,
-118.29532,35.11564,660
-118.2929,35.12936,
-118.30583,35.10336,
-118.29047,35.12516,
-118.29284,35.10915,
-118.30507,35.11483,
-118.29249,35.1238,
-118.29282,35.11013,
-118.2916,35.10935,
-118.29173,35.1113,
-118.30444,35.11567,
-118.29419,35.11789,660
-118.30713,35.10403,
-118.29443,35.12531,
-118.3028,35.11775,
-118.30596,35.10314,
-118.29309,35.10899,
-118.29379,35.1059,
-118.30415,35.1161,
-118.29169,35.1279,
-118.29976,35.11793,
-118.29609,35.114,660
-118.29299,35.1242,
-118.29799,35.1121,660
-118.29193,35.12774,
-118.29282,35.10683,
-118.29321,35.10647,
-118.29186,35.12937,
-118.29925,35.11818,
-118.29222,35.11229,
-118.29409,35.12719,
-118.29303,35.12808,
-118.29269,35.1236,
-118.29347,35.12478,
-118.30645,35.11222,
-118.29159,35.1245,
-118.29102,35.12497,
-118.29322,35.10943,
-118.30598,35.1133,
-118.2935,35.12528,
-118.29469,35.1228,
-118.29262,35.12483,
-118.29345,35.12773,
-118.29939,35.11879,
-118.30601,35.11258,
-118.30347,35.11723,
-118.30572,35.10355,
-118.28828,35.1232,
-118.29599,35.1144,
-118.29419,35.1232,
-118.30669,35.105,
-118.29469,35.12669,
-118.30104,35.1173,
-118.29245,35.10722,
-118.2939,35.12463,
-118.29389,35.12345,
-118.30666,35.11205,
-118.29034,35.12425,
-118.28993,35.12534,
-118.29414,35.11584,
-118.29224,35.11068,
-118.29948,35.11806,
-118.30359,35.117,
-118.29205,35.10878,
-118.29329,35.12394,
-118.30029,35.1177,
-118.29262,35.10703,
-118.30486,35.11502,
-118.29079,35.12389,
-118.29233,35.12509,
-118.29553,35.11529,
-118.28909,35.12289,
-118.29478,35.1239,
-118.29363,35.10611,
-118.29553,35.12117,
-118.29281,35.12824,
-118.29189,35.12429,
-118.29328,35.10882,
-118.30053,35.11754,
-118.29196,35.11158,
-118.29443,35.10506,
-118.29263,35.11032,
-118.29189,35.1111,
-118.28983,35.12333,
-118.29019,35.12524,
-118.30696,35.10452,
-118.29309,35.12619,
-118.29279,35.10799,
-118.29489,35.11639,660
-118.29131,35.12472,
-118.29966,35.11865,
-118.29415,35.12555,
-118.29319,35.12909,
-118.29529,35.12334,
-118.29999,35.11779,
-118.29359,35.1237,
-118.29346,35.10751,
-118.29181,35.10907,
-118.30664,35.10235,
-118.29388,35.1274,
-118.29858,35.11866,
-118.30302,35.11756,
-118.29441,35.11564,
-118.28955,35.12324,
-118.29699,35.1129,
-118.29368,35.12755,
-118.29269,35.12442,
-118.29245,35.11051,
-118.29504,35.11459,
-118.30697,35.11264,
-118.29419,35.12439,
-118.29327,35.10979,
-118.30582,35.11274,
-118.29318,35.10762,
-118.29213,35.12755,
-118.30681,35.11286,
-118.29195,35.12915,
-118.29399,35.1073,
-118.30429,35.11589,
-118.29507,35.12365,
-118.30323,35.11739,
-118.29145,35.12581,
-118.30528,35.11466,
-118.29872,35.11844,
-118.29899,35.11829,
-118.29889,35.11079,660
-118.29411,35.10548,
-118.30372,35.11675,
-118.29396,35.1057,
-118.29403,35.126,
-118.30549,35.11449,
-118.29481,35.12646,
-118.29374,35.10849,
-118.30611,35.10293,
-118.29588,35.1146,
-118.30709,35.11169,
-118.30653,35.1136,
-118.29842,35.11924,
-118.30473,35.11525,
-118.30719,35.10379,
-118.29449,35.12299,
-118.29929,35.11929,
-118.29173,35.12556,
-118.29438,35.12695,
-118.29259,35.126,
-118.29372,35.1074,
-118.30079,35.11739,
-121.35656,37.61665,1500
-72.0777,42.58909,1500
-94.90331,40.41352,2200
-94.92196,40.53285,2200
-94.92418,40.41598,2000
-94.88549,40.42071,2000
-94.88761,40.43495,2200
-94.90788,40.42523,2000
-94.90891,40.48717,2200
-94.92459,40.47307,2200
-94.91229,40.44264,2200
-94.98338,40.43835,2200
-94.89671,40.40846,2200
-94.90014,40.53766,2200
-94.91451,40.41126,2200
-94.94515,40.48056,2200
-94.91452,40.48488,2200
-94.95768,40.46441,2200
-94.88094,40.55897,2200
-94.89956,40.41641,2200
-94.91331,40.51761,2200
-94.89127,40.49999,2200
-94.89253,40.57253,2200
-94.89493,40.49577,2200
-94.87499,40.45246,2200
-94.90692,40.47305,2200
-94.88448,40.41312,2000
-94.88802,40.52768,2200
-94.86659,40.51528,2200
-94.91265,40.55872,2200
-94.94106,40.46094,2200
-94.88404,40.487,2200
-94.88534,40.53614,2200
-94.88,40.39633,2200
-94.94089,40.45098,2200
-94.91967,40.424,2000
-94.93076,40.49254,2200
-94.88394,40.56727,2200
-94.90448,40.49817,2200
-94.91088,40.53935,2200
-94.90372,40.53178,2200
-94.88483,40.43971,2200
-94.90044,40.4368,2200
-94.86617,40.45209,2200
-94.90716,40.4123,2200
-94.90785,40.45633,2200
-94.91955,40.45046,2200
-94.88628,40.48254,2200
-94.8811,40.42312,2000
-94.89036,40.55854,2200
-94.87672,40.4919,2200
-94.96386,40.45755,2200
-94.89538,40.51407,2200
-94.89317,40.55433,2200
-94.88554,40.51686,2200
-94.88365,40.47363,2200
-94.87946,40.42818,2000
-94.91644,40.46417,2200
-94.92221,40.5112,2200
-94.90049,40.4294,2000
-94.88867,40.45076,2200
-94.95279,40.47121,2200
-94.8787,40.40844,2200
-94.86248,40.49518,2200
-94.91872,40.40911,2200
-94.92555,40.55039,2200
-94.86884,40.42702,2000
-94.9007,40.46653,2200
-94.89382,40.50646,2200
-94.912,40.45144,2200
-94.87599,40.54244,2200
-94.91179,40.46953,2200
-94.93454,40.4106,2200
-94.9267,40.43769,2200
-94.88142,40.50914,2200
-94.93593,40.46629,2200
-94.88223,40.57257,2200
-94.88855,40.45924,2200
-94.92102,40.48127,2200
-94.90811,40.49482,2200
-94.9063,40.54987,2200
-94.95099,40.48845,2200
-94.9335,40.48727,2200
-94.90447,40.51597,2200
-94.87705,40.43434,2000
-94.94578,40.4703,2200
-94.87557,40.49943,2200
-94.90016,40.45215,2200
-94.94154,40.47383,2200
-94.96116,40.4732,2200
-94.90065,40.40541,2200
-94.87465,40.50934,2200
-94.92667,40.45871,2200
-94.94068,40.49638,2200
-94.90394,40.55998,2200
-94.91868,40.49552,2200
-94.97791,40.46606,2200
-94.89673,40.45744,2200
-94.90091,40.48707,2200
-94.87852,40.46301,2200
-94.87685,40.444,2200
-94.91051,40.50731,2200
-94.89465,40.56641,2200
-94.90804,40.52553,2200
-94.89489,40.53118,2200
-94.87499,40.41289,2000
-94.87517,40.48081,2200
-94.92025,40.50303,2200
-94.92135,40.40603,2200
-94.88763,40.41098,2200
-94.89706,40.47119,2200
-94.89385,40.54482,2200
-94.97913,40.44177,2200
-87.65399,41.81069,750
-100.52609,32.3502,2000
-84.81719,40.19069,1000
-96.09629,44.07789,1650
-96.12641,44.11132,1650
-96.1014,44.07659,1650
-96.12899,44.11392,1650
-96.13039,44.11119,1650
-96.12637,44.11572,1650
-96.13249,44.11499,1650
-96.09629,44.07499,1650
-114.96681,42.8938,1500
-114.96681,42.87929,1500
-114.96681,42.87647,1500
-114.96681,42.88728,1500
-114.96681,42.88209,1500
-114.96681,42.87161,1500
-114.96681,42.88991,1500
-114.96681,42.87347,1500
-81.88306,41.24815,100
-119.94058,45.68039,1650
-119.93889,45.67749,1650
-119.93979,45.67899,1650
-119.93768,45.6759,1650
-119.93398,45.67479,1650
-119.94218,45.68219,1650
-105.47366,34.27967,
-97.38844,36.55838,2500
-97.45928,36.56672,2500
-97.25014,36.54133,2500
-97.30306,36.57061,2300
-97.19453,36.57402,2300
-97.30709,36.56896,2300
-97.26707,36.55586,2500
-97.34915,36.56291,2500
-97.29292,36.58517,2500
-97.19122,36.56844,2500
-97.41106,36.62906,2500
-97.09145,36.56764,2500
-97.31638,36.57056,2500
-97.39625,36.57442,2300
-97.31215,36.56789,2500
-97.29374,36.53364,2300
-97.16831,36.56813,2500
-97.27583,36.52911,2500
-97.44181,36.57078,2500
-97.16414,36.57048,2500
-97.45065,36.56843,2500
-97.27537,36.56168,2500
-97.32512,36.55863,2500
-97.24324,36.56343,2500
-97.33475,36.55908,2500
-97.44644,36.57027,2500
-97.40556,36.57319,2500
-97.35265,36.56605,2500
-97.09699,36.5662,2500
-97.39859,36.60558,2500
-97.40261,36.60984,2500
-97.40649,36.62715,2500
-97.37703,36.60592,2500
-97.38735,36.6251,2300
-97.329,36.5567,2300
-97.29857,36.57094,2500
-97.4775,36.56538,2500
-97.42444,36.5703,2500
-97.38355,36.63232,2500
-97.49071,36.57386,2300
-97.17236,36.57052,2500
-97.32172,36.56204,2500
-97.2807,36.56987,2500
-97.38072,36.56598,2500
-97.09936,36.56287,2500
-97.41971,36.57023,2500
-97.30596,36.52734,2500
-97.46873,36.57163,2500
-97.28985,36.52979,2500
-97.27191,36.55632,2500
-97.16362,36.57931,2500
-97.23717,36.56718,2500
-97.20747,36.5707,2500
-97.4735,36.56956,2500
-97.18181,36.56796,2500
-97.1014,36.55841,2500
-97.22571,36.56746,2500
-97.2849,36.54864,2500
-97.37953,36.63051,2500
-97.37519,36.6261,2500
-97.29379,36.57008,2500
-97.41621,36.62645,2500
-97.21832,36.56841,2500
-97.25884,36.54541,2500
-97.46375,36.56606,2500
-97.36585,36.61195,2500
-97.11975,36.55605,2500
-97.30285,36.53068,2500
-97.11361,36.55567,2500
-97.48601,36.57423,2300
-97.37642,36.56688,2500
-97.37085,36.61049,2500
-97.16346,36.59168,2500
-97.29868,36.53202,2500
-97.29829,36.58523,2500
-97.10606,36.55597,2500
-97.18687,36.56974,2500
-97.3409,36.5616,2500
-97.28072,36.52919,2500
-97.29687,36.55286,2500
-97.15965,36.58123,2500
-97.40618,36.61337,2500
-97.402,36.62508,2500
-97.41084,36.61489,2500
-97.39282,36.56074,2500
-97.17664,36.56937,2500
-97.39285,36.60532,2500
-97.12357,36.56689,2500
-97.1989,36.57519,2500
-97.23121,36.56686,2500
-97.38054,36.60973,2500
-97.26257,36.54876,2500
-97.24146,36.52814,2500
-97.21351,36.57043,2500
-97.15849,36.58921,2500
-97.24491,36.53123,2500
-97.15523,36.57822,2500
-97.2222,36.57074,2500
-97.25491,36.54137,2500
-97.29135,36.55213,2500
-97.39755,36.62541,2500
-97.43701,36.57042,2500
-97.38785,36.60342,2500
-97.28873,36.58244,2500
-97.13276,36.57008,2500
-97.28543,36.52958,2500
-97.30286,36.58527,2500
-97.38524,36.56603,2500
-97.43184,36.57008,2500
-97.4011,36.57479,2500
-97.39828,36.56036,2500
-97.12851,36.56712,2500
-97.28074,36.54606,2300
-97.49548,36.57315,2300
-97.32089,36.57104,2500
-97.45541,36.56886,2500
-97.20268,36.57318,2500
-97.32599,36.57073,2500
-97.41329,36.57307,2500
-97.38423,36.60659,2500
-102.63442,46.08588,2500
-102.59828,46.07035,2500
-102.63538,46.07494,2500
-102.58331,46.09268,2500
-102.56287,46.07479,2500
-102.57193,46.06459,2500
-102.56638,46.07225,2500
-102.62894,46.07495,2500
-102.62991,46.0633,2500
-102.6194,46.06541,2500
-102.59325,46.09196,2500
-102.60272,46.0563,2500
-102.59682,46.07873,2500
-102.63807,46.08407,2500
-102.61484,46.08668,2500
-102.62955,46.08701,2500
-102.61847,46.05358,2500
-102.56535,46.06597,2500
-102.59803,46.09052,2500
-102.59785,46.04564,2500
-102.60215,46.07837,2500
-102.60391,46.08866,2500
-102.63695,46.07205,2500
-102.59465,46.08166,2500
-102.61922,46.08596,2500
-102.61022,46.06572,2500
-102.58402,46.05464,2500
-102.62618,46.0651,2500
-102.59795,46.05871,2500
-102.55558,46.08144,2500
-102.57738,46.0938,2500
-102.61373,46.05565,2500
-102.57438,46.09614,2500
-102.57877,46.05567,2500
-102.57625,46.06297,2500
-102.5724,46.05633,2500
-102.58881,46.09278,2500
-102.56466,46.08008,2500
-102.59158,46.04806,2500
-102.60412,46.04199,2500
-102.60755,46.07488,2500
-102.58644,46.05186,2500
-102.64199,46.08262,2500
-102.52497,46.05808,3000
-102.53753,46.06339,3000
-102.5314,46.06293,3000
-102.56639,46.04271,3000
-102.52139,46.06181,3000
-102.54412,46.06524,3000
-102.55313,46.06413,3000
-102.55724,46.03571,3000
-102.5112,46.05444,3000
-102.54858,46.03653,3000
-102.51434,46.05147,3000
-102.51871,46.04897,3000
-102.54479,46.03865,3000
-102.54321,46.04314,3000
-102.54858,46.06477,3000
-102.52454,46.04902,3000
-98.20374,42.00703,2300
-98.20446,42.02541,2820
-98.31908,42.06861,2820
-98.35816,42.08143,2820
-98.22114,42.07551,2820
-98.22812,42.03015,2820
-98.31409,42.0752,2820
-98.22116,42.05264,2820
-98.25737,42.03889,2820
-98.30286,42.0668,2820
-98.21714,42.05499,2820
-98.22871,42.04639,2820
-98.29701,42.02257,2820
-98.24947,42.03013,2820
-98.28594,42.06806,2820
-98.35201,41.99487,2820
-98.20197,42.08268,2820
-98.29155,42.02288,2820
-98.34325,42.08787,2820
-98.28795,42.0877,2820
-98.20485,42.11012,2820
-98.14869,42.0755,2820
-98.13933,42.05473,2820
-98.28856,42.04038,2820
-98.27953,42.05323,2820
-98.33976,42.00285,2820
-98.29673,41.99549,2820
-98.337,42.04136,2820
-98.30782,41.99489,2820
-98.17339,42.02368,2820
-98.20872,42.00687,2820
-98.28675,42.01027,2820
-98.24931,42.08249,2820
-98.19951,42.05235,2820
-98.26835,42.06087,2820
-98.21043,42.0375,2820
-98.20911,42.0233,2300
-98.32201,41.97986,2300
-98.33032,42.04396,2820
-98.19935,42.00804,2820
-98.16126,42.08836,2820
-98.33596,42.08236,2820
-98.31727,42.01004,2820
-98.26886,42.04465,2820
-98.33221,42.06095,2820
-98.16345,42.11161,2820
-98.26771,42.08124,2820
-98.18981,42.0534,2820
-98.24785,42.05906,2820
-98.31693,41.98046,2300
-98.30429,42.05601,2820
-98.1553,42.09041,2820
-98.23186,42.09,2820
-98.22996,42.05904,2820
-98.1247,42.0375,2820
-98.17762,42.07069,2820
-98.18285,42.11152,2820
-98.28571,41.96473,2820
-98.26851,41.99524,2300
-98.28608,42.05273,2820
-98.22102,42.01736,2820
-98.14395,42.07587,2820
-98.21277,42.10998,2820
-98.11483,42.03895,2820
-98.12252,42.06647,2820
-98.26897,42.01725,2820
-98.10524,42.03754,2820
-98.16122,42.05904,2820
-98.24741,42.0011,2300
-98.31644,42.05341,2820
-98.27934,42.08207,2820
-98.27261,42.09543,2820
-98.25717,42.01719,2820
-98.23756,42.00106,2300
-98.20246,42.06716,2300
-98.12072,42.08171,2820
-98.27641,42.06678,2820
-98.24837,42.04663,2820
-98.36308,42.08218,2820
-98.32736,41.98003,2300
-98.33629,41.98039,2820
-98.21069,42.06123,2820
-98.25979,42.0812,2820
-98.15318,42.06088,2820
-98.22979,42.01744,2820
-98.33634,42.05553,2820
-98.19118,42.07552,2820
-98.1823,42.02425,2820
-98.24753,42.01556,2820
-98.18742,42.10862,2820
-98.34598,42.07886,2820
-98.34353,41.9941,2820
-98.16097,42.07365,2820
-98.1983,42.02397,2820
-98.35527,41.9939,2820
-98.17751,42.05215,2820
-98.3127,42.0111,2820
-98.189,42.0235,2820
-98.18258,42.05299,2820
-98.29441,42.0682,2820
-98.16586,42.0582,2820
-98.11498,42.06641,2820
-98.13389,42.03755,2820
-98.26871,41.96652,2300
-98.15367,42.07519,2820
-98.30247,42.08102,2820
-98.11504,42.05212,2820
-98.29615,42.01083,2820
-84.7357,41.05309,1800
-84.7353,41.02119,1800
-84.7941,41.00619,1800
-84.7161,41.01279,1800
-84.79179,41.05799,1800
-84.7177,40.99469,1800
-84.7161,41.01629,1800
-84.7354,41.02449,1800
-84.7534,41.02549,1800
-84.79179,41.05429,1800
-84.7524,40.99109,1800
-84.71829,41.02469,1800
-84.7551,41.06829,1800
-84.71762,40.99108,1800
-84.7877,41.06449,1800
-84.7344,41.04599,1800
-84.7354,41.01589,1800
-84.71739,41.04369,1800
-84.74999,40.99479,1800
-84.77219,41.05659,1800
-84.70529,41.05749,1800
-84.78,41.00919,1800
-84.75739,41.00929,1800
-84.73409,40.99969,1800
-84.7755,41.06829,1800
-84.77049,40.99379,1800
-84.71619,41.02809,1800
-84.79559,41.00259,1800
-84.71629,41.03179,1800
-84.7572,41.01299,1800
-84.7525,41.03759,1800
-84.7343,41.04949,1800
-84.7859,41.01439,1800
-84.75469,41.01619,1800
-84.716,40.99799,1800
-84.71819,41.02129,1800
-84.7941,41.00979,1800
-84.75729,41.00569,1800
-84.71649,41.03909,1800
-84.7149,41.00929,1800
-84.71639,41.03569,1800
-84.7786,41.00589,1800
-84.7355,41.02809,1800
-84.7232,41.05879,1800
-84.755,41.06499,1800
-84.78799,41.06089,1800
-84.7355,41.03169,1800
-84.75459,41.02909,1800
-84.7821,41.02669,1800
-84.7383,40.99519,1800
-84.782,41.02309,1800
-84.7524,41.07279,1800
-84.7791,41.07499,1800
-84.7353,41.01289,1800
-84.7534,41.02169,1800
-84.66456,41.0294,4200
-84.62426,41.07376,4200
-84.69488,41.11194,4200
-84.69786,41.0007,3600
-84.63622,41.07358,4200
-84.66296,41.07403,4200
-84.69103,41.04421,4200
-84.70306,41.03669,4200
-84.6956,41.10216,4200
-84.65766,41.11549,3600
-84.67226,41.12603,3600
-84.62589,41.07951,4200
-84.65671,41.13981,4200
-84.68003,41.13076,4200
-84.63718,41.08144,4200
-84.69804,41.03101,4200
-84.6996,41.00815,4200
-84.70226,41.0147,3600
-84.69927,41.02474,3600
-84.67584,41.03658,4200
-84.68043,41.1162,3600
-84.67658,41.02559,4200
-84.6632,41.16873,4200
-84.67555,41.11223,3600
-84.6637,41.02344,4200
-84.70245,41.13049,4200
-84.67482,41.17124,4200
-84.66104,41.14453,4200
-84.65162,41.08102,4200
-84.61949,41.06905,4200
-84.69689,41.14289,4200
-76.6028,36.1863,4200
-76.61062,36.13962,4200
-76.59541,36.1777,4200
-76.58926,36.1948,4200
-76.57888,36.13068,4200
-76.62296,36.12669,4200
-76.60334,36.16184,4200
-76.61794,36.16724,4200
-76.58156,36.13514,4200
-76.61162,36.11071,4200
-76.60403,36.1115,4200
-76.60417,36.16702,4200
-76.60021,36.14399,4200
-76.59728,36.13556,4200
-76.61286,36.19077,4200
-76.60705,36.13484,4200
-76.60513,36.12863,4200
-76.58244,36.15677,4200
-76.58449,36.16313,4200
-76.58813,36.13544,4200
-76.59273,36.17009,4200
-76.61224,36.18714,4200
-76.61372,36.16428,4200
-76.6106,36.12779,4200
-76.6192,36.13427,4200
-76.58087,36.14525,4200
-76.60996,36.17109,4200
-76.59683,36.16469,4200
-76.61661,36.15129,4200
-76.58968,36.16316,4200
-76.60585,36.14766,4200
-76.60484,36.19984,4200
-76.61279,36.10505,4200
-76.60721,36.1871,4200
-76.58178,36.14977,4200
-76.60785,36.19305,4200
-76.60879,36.16254,4200
-76.60844,36.15263,4200
-76.60783,36.20258,4200
-76.59843,36.14918,4200
-76.58938,36.14838,4200
-76.59932,36.15618,4200
-76.61731,36.12656,4200
-76.59539,36.18554,4200
-76.59277,36.13548,4200
-86.2365,39.87109,50
-105.49364,34.29147,
-167.96242,65.56861,225
-86.0441,41.11099,900
-99.1443,44.47659,2500
-99.12249,44.47999,2500
-99.12799,44.48049,2500
-99.14899,44.47519,2500
-99.16339,44.46909,2500
-99.11289,44.48079,2500
-99.15949,44.46889,2500
-99.10799,44.47969,2500
-99.13969,44.47759,2500
-99.13379,44.47799,2500
-92.62349,43.15655,450
-165.11208,60.5271,100
-165.11508,60.5265,100
-165.1113,60.52594,100
-165.11697,60.5263,100
-112.36978,40.50187,1790
-93.39669,43.35471,900
-93.41557,43.37024,900
-93.40839,43.34159,900
-93.43329,43.38159,900
-93.40459,43.34049,900
-93.4082,43.33699,900
-93.40229,43.38239,900
-93.40369,43.35369,900
-93.41309,43.38789,900
-93.41779,43.37609,900
-93.3914,43.36169,900
-93.4203,43.38949,900
-93.43769,43.39249,900
-93.41159,43.34079,900
-93.4306,43.39549,900
-93.41239,43.35019,900
-93.43269,43.38789,900
-93.39469,43.37029,900
-93.40609,43.36059,900
-93.3952,43.38119,900
-93.39729,43.36319,900
-93.44209,43.39099,900
-93.4101,43.36269,900
-93.40019,43.35359,900
-93.40309,43.34889,900
-93.4371,43.38159,900
-93.39719,43.35049,900
-93.42639,43.37939,900
-93.43299,43.38969,900
-93.41069,43.32699,900
-93.3971,43.34749,900
-93.40249,43.35129,900
